respondent_id,task_id,alternative_id,chosen,brand,screen_size,storage,battery_life,camera,price
R019,7,iPhone,0,iPhone,6.1,128.0,18.0,Enhanced,799.0
R019,8,A,1,BrandY,6.5,128.0,12.0,Standard,699.0
R019,8,B,0,BrandX,6.5,64.0,18.0,Enhanced,499.0
R019,8,C,0,BrandZ,6.5,256.0,24.0,Standard,899.0
R019,8,,0,,,,,,
R019,9,A,0,BrandZ,6.0,256.0,24.0,Standard,799.0
R019,9,B,1,BrandY,6.0,256.0,18.0,Professional,499.0
R019,9,C,0,BrandX,6.5,128.0,12.0,Professional,799.0
R019,10,A,0,BrandZ,6.5,256.0,18.0,Professional,899.0
R019,10,B,0,BrandZ,6.5,64.0,24.0,Standard,699.0
R019,10,C,0,BrandY,5.5,256.0,12.0,Standard,599.0
R019,10,iPhone,1,iPhone,6.1,128.0,18.0,Enhanced,799.0
R019,11,A,0,BrandY,6.0,256.0,18.0,Standard,599.0
R019,11,B,1,BrandZ,6.0,64.0,18.0,Enhanced,599.0
R019,11,C,0,BrandX,5.5,128.0,24.0,Standard,899.0
R019,12,A,0,BrandZ,6.5,128.0,12.0,Professional,699.0
R019,12,B,0,BrandZ,5.5,64.0,24.0,Standard,899.0
R019,12,C,1,BrandX,6.0,256.0,24.0,Enhanced,499.0
R019,12,,0,,,,,,
R020,1,A,1,BrandX,6.0,128.0,24.0,Professional,699.0
R020,1,B,0,BrandX,6.5,128.0,24.0,Professional,799.0
R020,1,C,0,BrandY,5.5,128.0,24.0,Standard,699.0
R020,1,,0,,,,,,
R020,2,A,0,BrandX,6.5,256.0,12.0,Professional,499.0
R020,2,B,0,BrandX,6.5,256.0,12.0,Professional,799.0
R020,2,C,1,BrandX,5.5,256.0,24.0,Professional,799.0
R020,2,,0,,,,,,
R020,3,A,0,BrandZ,6.5,64.0,12.0,Enhanced,699.0
R020,3,B,0,BrandX,5.5,64.0,12.0,Standard,699.0
R020,3,C,1,BrandZ,5.5,256.0,12.0,Enhanced,799.0
R020,3,,0,,,,,,
R020,4,A,1,BrandY,6.0,64.0,18.0,Professional,499.0
R020,4,B,0,BrandZ,5.5,256.0,24.0,Professional,499.0
R020,4,C,0,BrandZ,6.5,64.0,24.0,Standard,699.0
R020,4,Samsung,0,Samsung,6.5,256.0,24.0,Professional,899.0
R020,5,A,0,BrandZ,5.5,128.0,18.0,Enhanced,799.0
R020,5,B,0,BrandZ,5.5,128.0,12.0,Professional,599.0
R020,5,C,1,BrandX,6.5,128.0,24.0,Enhanced,599.0
R020,5,,0,,,,,,
R020,6,A,0,BrandZ,6.5,128.0,12.0,Professional,899.0
R020,6,B,0,BrandX,5.5,64.0,12.0,Professional,899.0
R020,6,C,1,BrandY,6.5,256.0,12.0,Enhanced,599.0
R020,7,A,0,BrandY,5.5,128.0,24.0,Professional,599.0
R020,7,B,1,BrandX,5.5,64.0,24.0,Enhanced,599.0
R020,7,C,0,BrandX,5.5,256.0,24.0,Standard,899.0
R020,7,,0,,,,,,
R020,8,A,0,BrandY,6.5,64.0,18.0,Standard,599.0
R020,8,B,1,BrandZ,6.5,128.0,18.0,Enhanced,599.0
R020,8,C,0,BrandZ,6.5,64.0,12.0,Enhanced,899.0
R020,8,,0,,,,,,
R020,8,Samsung,0,Samsung,6.5,256.0,24.0,Professional,899.0
R020,9,A,0,BrandY,6.0,256.0,24.0,Enhanced,899.0
R020,9,B,0,BrandX,6.5,256.0,18.0,Enhanced,799.0
R020,9,C,0,BrandX,5.5,128.0,12.0,Standard,799.0
R020,9,,1,,,,,,
R020,10,A,0,BrandZ,6.5,128.0,18.0,Enhanced,799.0
R020,10,B,1,BrandY,6.0,128.0,24.0,Standard,599.0
R020,10,C,0,BrandZ,6.5,64.0,18.0,Standard,899.0
R020,10,,0,,,,,,
R020,11,A,0,BrandZ,5.5,256.0,12.0,Standard,899.0
R020,11,B,0,BrandZ,5.5,256.0,24.0,Enhanced,899.0
R020,11,C,0,BrandX,5.5,256.0,18.0,Professional,899.0
R020,11,,1,,,,,,
R020,12,A,1,BrandY,6.0,64.0,24.0,Professional,699.0
R020,12,B,0,BrandX,6.0,256.0,24.0,Standard,799.0
R020,12,C,0,BrandY,6.5,64.0,24.0,Standard,899.0
R020,12,,0,,,,,,
