respondent_id,task_id,alternative_id,chosen,brand,screen_size,storage,battery_life,camera,price
R051,5,B,0,BrandZ,6.1,256,18,Standard,599
R051,5,C,1,iPhone,6.1,64,12,Enhanced,599
R051,5,None,0,,,,,,
R051,6,A,1,iPhone,6.0,128,12,Standard,799
R051,6,B,0,BrandZ,6.0,64,12,Enhanced,499
R051,6,C,0,iPhone,6.0,256,18,Enhanced,899
R051,7,A,0,BrandY,6.5,128,12,Professional,799
R051,7,B,0,BrandZ,6.5,64,24,Enhanced,599
R051,7,C,1,BrandY,6.5,256,18,Enhanced,499
R051,7,None,0,,,,,,
R051,8,A,1,BrandZ,6.5,64,18,Standard,599
R051,8,B,0,BrandX,6.1,128,18,Standard,699
R051,8,C,0,Samsung,6.5,256,18,Standard,899
R051,8,None,0,,,,,,
R051,9,A,0,BrandY,6.5,128,12,Enhanced,699
R051,9,B,0,BrandX,6.0,128,18,Enhanced,799
R051,9,C,0,Samsung,6.0,64,24,Professional,899
R051,9,D,1,BrandZ,6.0,64,18,Enhanced,499
R051,9,None,0,,,,,,
R051,10,A,0,BrandZ,6.1,128,12,Enhanced,599
R051,10,B,0,BrandY,6.1,64,12,Enhanced,699
R051,10,C,1,Samsung,5.5,64,12,Professional,499
R051,10,None,0,,,,,,
R051,11,A,0,Samsung,6.0,64,12,Professional,499
R051,11,B,1,iPhone,5.5,128,12,Professional,499
R051,11,C,0,BrandY,6.1,256,12,Standard,899
R051,11,D,0,Samsung,6.0,64,18,Standard,699
R051,11,None,0,,,,,,
R051,12,A,0,Samsung,6.0,256,18,Professional,699
R051,12,B,0,BrandY,6.0,128,12,Professional,499
R051,12,C,1,Samsung,6.0,256,24,Standard,499
R052,1,A,1,BrandZ,6.5,128,24,Enhanced,599
R052,1,B,0,BrandZ,6.5,64,12,Standard,499
R052,1,C,0,BrandZ,6.1,128,12,Professional,799
R052,1,None,0,,,,,,
R052,2,A,0,BrandY,6.0,256,18,Enhanced,599
R052,2,B,0,Samsung,5.5,64,18,Enhanced,799
R052,2,C,1,BrandY,6.5,256,18,Enhanced,599
R052,2,None,0,,,,,,
R052,3,A,0,BrandX,6.1,64,18,Enhanced,799
R052,3,B,0,BrandY,5.5,256,18,Enhanced,899
R052,3,C,0,BrandZ,6.5,64,18,Standard,699
R052,3,None,1,,,,,,
R052,4,A,1,iPhone,6.0,256,24,Enhanced,499
R052,4,B,0,BrandY,6.5,128,24,Enhanced,699
R052,4,C,0,BrandZ,6.1,128,18,Standard,899
R052,4,None,0,,,,,,
R052,5,A,1,Samsung,6.5,128,24,Professional,799
R052,5,B,0,BrandX,6.0,64,12,Standard,899
R052,5,C,0,BrandY,6.1,128,12,Standard,499
R052,5,None,0,,,,,,
R052,6,A,0,Samsung,5.5,64,12,Standard,699
R052,6,B,0,BrandY,5.5,64,18,Standard,799
R052,6,C,1,iPhone,5.5,256,18,Enhanced,899
R052,6,None,0,,,,,,
R052,7,A,0,BrandX,6.0,256,24,Professional,899
R052,7,B,0,BrandZ,6.1,256,12,Standard,499
R052,7,C,1,BrandY,6.5,128,18,Professional,699
R052,7,None,0,,,,,,
R052,8,A,1,BrandZ,6.0,64,12,Enhanced,599
R052,8,B,0,iPhone,6.1,128,24,Enhanced,799
R052,8,C,0,BrandZ,6.1,128,12,Standard,599
R052,8,None,0,,,,,,
R052,9,A,0,BrandY,6.5,128,12,Enhanced,799
R052,9,B,1,iPhone,6.1,128,12,Enhanced,599
R052,9,C,0,BrandY,6.5,128,24,Standard,799
R052,9,None,0,,,,,,
R052,10,A,0,iPhone,5.5,64,24,Standard,599
R052,10,B,0,BrandZ,6.5,128,12,Professional,599
R052,10,C,1,iPhone,5.5,128,12,Standard,599
R052,10,None,0,,,,,,
R052,11,A,1,iPhone,6.0,128,18,Standard,499
R052,11,B,0,BrandZ,5.5,64,24,Standard,599
R052,11,C,0,Samsung,6.5,128,12,Enhanced,899
R052,11,None,0,,,,,,
R052,12,A,1,BrandZ,5.5,128,24,Standard,699
R052,12,B,0,iPhone,6.5,128,24,Standard,799
R052,12,C,0,BrandY,6.1,256,18,Enhanced,799
R052,12,None,0,,,,,,
R053,1,A,1,Samsung,6.0,256,12,Enhanced,699
R053,1,B,0,BrandX,6.0,256,18,Enhanced,799
R053,1,C,0,iPhone,6.1,256,12,Enhanced,499
R053,1,D,0,BrandX,6.0,128,12,Enhanced,499
R053,1,None,0,,,,,,
R053,2,A,0,BrandY,6.0,128,24,Professional,799
R053,2,B,0,BrandX,6.0,64,12,Enhanced,799
R053,2,C,1,iPhone,6.5,128,12,Standard,599
R053,2,None,0,,,,,,
R053,3,A,0,iPhone,5.5,256,18,Professional,699
R053,3,B,0,BrandZ,6.1,128,12,Standard,799
R053,3,C,0,BrandZ,6.0,64,12,Enhanced,899
R053,3,D,1,BrandX,6.5,256,24,Professional,899
R053,3,None,0,,,,,,
R053,4,A,0,iPhone,6.1,128,12,Enhanced,899
R053,4,B,0,iPhone,6.5,128,18,Professional,899
R053,4,C,0,Samsung,6.1,256,12,Enhanced,699
R053,4,D,1,BrandX,5.5,64,24,Professional,699
R053,4,None,0,,,,,,
R053,5,A,0,BrandY,5.5,64,18,Professional,899
R053,5,B,1,BrandY,5.5,256,24,Professional,699
R053,5,C,0,BrandZ,5.5,128,24,Standard,899
R053,5,None,0,,,,,,
R053,6,A,1,iPhone,6.5,64,18,Professional,599
R053,6,B,0,BrandY,5.5,64,12,Professional,699
R053,6,C,0,Samsung,6.1,256,18,Enhanced,599
R053,7,A,1,BrandX,5.5,64,12,Standard,499
R053,7,B,0,Samsung,5.5,128,12,Standard,799
R053,7,C,0,BrandX,5.5,256,24,Enhanced,899
R053,7,None,0,,,,,,
R053,8,A,1,Samsung,6.5,64,24,Enhanced,499
R053,8,B,0,BrandZ,5.5,64,12,Standard,699
R053,8,C,0,Samsung,6.0,128,24,Enhanced,499
R053,8,None,0,,,,,,
R053,9,A,0,BrandZ,6.5,256,24,Professional,499
R053,9,B,1,Samsung,6.5,256,18,Enhanced,699
R053,9,C,0,BrandX,6.0,64,12,Enhanced,599
R053,9,None,0,,,,,,
R053,10,A,0,iPhone,6.1,128,12,Standard,499
R053,10,B,0,BrandZ,5.5,256,12,Enhanced,799
R053,10,C,1,BrandZ,6.1,64,24,Standard,699
R053,10,D,0,Samsung,6.1,256,18,Enhanced,499
R053,11,A,1,BrandY,6.0,128,18,Enhanced,499
R053,11,B,0,BrandZ,6.1,64,18,Enhanced,699
R053,11,C,0,BrandY,5.5,64,18,Enhanced,599
R053,11,None,0,,,,,,
R053,12,A,0,BrandX,6.1,64,12,Professional,599
R053,12,B,0,BrandZ,5.5,64,12,Enhanced,699
R053,12,C,1,BrandZ,5.5,256,24,Professional,899
R053,12,None,0,,,,,,
R054,1,A,1,iPhone,6.5,64,18,Enhanced,799
R054,1,B,0,BrandZ,5.5,128,12,Professional,899
R054,1,C,0,Samsung,5.5,128,12,Standard,899
R054,1,None,0,,,,,,
R054,2,A,1,BrandY,5.5,256,24,Enhanced,899
R054,2,B,0,Samsung,6.5,256,12,Standard,799
R054,2,C,0,Samsung,6.5,64,24,Enhanced,699
R054,2,None,0,,,,,,
R054,3,A,0,BrandY,6.1,256,24,Enhanced,499
R054,3,B,1,iPhone,6.5,256,12,Professional,699
R054,3,C,0,Samsung,6.0,256,24,Standard,599
R054,3,None,0,,,,,,
R054,4,A,0,BrandX,5.5,256,12,Professional,599
R054,4,B,1,iPhone,5.5,128,12,Enhanced,599
R054,4,C,0,BrandY,6.0,64,24,Professional,499
R054,5,A,0,BrandY,6.0,256,12,Standard,799
R054,5,B,0,BrandX,6.0,256,24,Standard,799
R054,5,C,1,BrandY,6.1,128,12,Enhanced,499
R054,5,None,0,,,,,,
R054,6,A,0,Samsung,6.5,64,18,Standard,699
R054,6,B,0,BrandX,6.0,128,12,Enhanced,899
R054,6,C,1,iPhone,6.5,128,18,Professional,599
R054,6,None,0,,,,,,
R054,7,A,1,iPhone,6.0,256,18,Enhanced,599
R054,7,B,0,BrandZ,6.0,64,18,Professional,699
R054,7,C,0,BrandZ,6.1,256,12,Enhanced,899
R054,7,None,0,,,,,,
R054,8,A,0,BrandX,6.1,64,24,Professional,899
R054,8,B,0,BrandZ,6.0,256,18,Professional,499
R054,8,C,1,Samsung,5.5,128,24,Professional,799
R054,8,None,0,,,,,,
R054,9,A,0,BrandZ,6.0,256,18,Professional,899
R054,9,B,0,BrandZ,6.1,64,18,Enhanced,899
R054,9,C,0,Samsung,6.0,128,12,Enhanced,699
R054,9,None,1,,,,,,
R054,10,A,0,iPhone,5.5,256,12,Standard,799
R054,10,B,0,iPhone,6.0,128,18,Professional,499
R054,10,C,1,iPhone,6.5,256,12,Standard,599
R054,10,None,0,,,,,,
R054,11,A,0,Samsung,5.5,128,12,Professional,499
R054,11,B,1,iPhone,6.1,256,24,Professional,599
R054,11,C,0,iPhone,6.5,256,18,Professional,599
R054,11,D,0,iPhone,6.5,64,18,Enhanced,499
R054,11,None,0,,,,,,
R054,12,A,0,BrandY,6.0,64,24,Standard,899
R054,12,B,0,iPhone,6.1,64,12,Standard,599
R054,12,C,1,iPhone,6.0,64,12,Standard,599
R054,12,None,0,,,,,,
R055,1,A,0,BrandY,6.5,64,12,Enhanced,499
R055,1,B,0,BrandZ,6.0,256,18,Standard,499
R055,1,C,1,Samsung,6.0,64,12,Enhanced,499
R055,1,None,0,,,,,,
R055,2,A,0,BrandY,6.0,256,24,Professional,899
R055,2,B,0,Samsung,6.5,128,12,Professional,799
R055,2,C,1,BrandX,6.1,128,24,Standard,499
R055,2,None,0,,,,,,
R055,3,A,1,iPhone,6.0,256,24,Professional,499
R055,3,B,0,BrandZ,6.5,128,24,Professional,599
R055,3,C,0,iPhone,6.0,256,12,Standard,599
R055,4,A,0,BrandZ,5.5,128,24,Professional,499
R055,4,B,0,BrandX,6.1,128,24,Standard,599
R055,4,C,1,iPhone,6.5,128,12,Standard,599
R055,4,None,0,,,,,,
R055,5,A,0,BrandX,6.5,64,24,Enhanced,699
R055,5,B,1,iPhone,5.5,64,12,Professional,499
R055,5,C,0,iPhone,5.5,128,12,Professional,899
R055,5,None,0,,,,,,
R055,6,A,0,BrandZ,5.5,256,12,Enhanced,699
R055,6,B,1,BrandY,5.5,256,24,Enhanced,699
R055,6,C,0,BrandX,6.0,64,24,Standard,899
R055,6,None,0,,,,,,
R055,7,A,1,Samsung,6.1,256,24,Standard,699
R055,7,B,0,BrandY,6.5,64,24,Enhanced,799
R055,7,C,0,iPhone,5.5,256,12,Standard,699
R055,8,A,1,BrandZ,6.0,128,18,Professional,499
R055,8,B,0,Samsung,6.5,64,18,Professional,599
R055,8,C,0,BrandX,6.1,256,12,Enhanced,699
R055,9,A,1,BrandY,5.5,128,12,Standard,799
R055,9,B,0,BrandZ,6.5,256,18,Standard,899
R055,9,C,0,BrandZ,6.0,64,12,Standard,699
R055,10,A,0,BrandZ,5.5,128,24,Professional,699
R055,10,B,0,Samsung,6.5,128,12,Professional,599
R055,10,C,1,BrandY,6.0,256,24,Standard,799
R055,10,None,0,,,,,,
R055,11,A,0,BrandY,6.1,64,12,Standard,799
R055,11,B,0,Samsung,6.1,256,24,Professional,799
R055,11,C,1,Samsung,5.5,128,18,Standard,799
R055,12,A,0,Samsung,6.1,128,18,Standard,599
R055,12,B,1,BrandY,6.0,256,24,Enhanced,699
R055,12,C,0,BrandZ,6.0,128,12,Professional,499
R055,12,D,0,iPhone,6.5,128,18,Enhanced,699
R056,1,A,1,BrandX,6.0,128,24,Professional,499
R056,1,B,0,BrandX,5.5,128,24,Professional,499
R056,1,C,0,BrandX,6.0,64,12,Standard,699
R056,1,None,0,,,,,,
R056,2,A,0,Samsung,5.5,64,12,Professional,899
R056,2,B,0,BrandY,6.5,256,12,Professional,499
R056,2,C,1,BrandZ,6.0,64,24,Standard,599
R056,2,None,0,,,,,,
R056,3,A,1,iPhone,6.5,128,18,Standard,799
R056,3,B,0,BrandZ,6.5,256,24,Professional,499
R056,3,C,0,iPhone,6.0,64,12,Standard,899
R056,3,None,0,,,,,,
R056,4,A,0,Samsung,6.5,128,18,Professional,799
R056,4,B,0,BrandX,6.1,256,12,Professional,799
R056,4,C,1,iPhone,6.0,128,18,Professional,699
R056,4,None,0,,,,,,
R056,5,A,0,iPhone,6.1,64,12,Enhanced,899
R056,5,B,0,BrandY,6.1,64,24,Standard,799
R056,5,C,1,Samsung,6.0,256,12,Standard,899
R056,5,None,0,,,,,,
R056,6,A,1,iPhone,6.1,64,24,Professional,699
R056,6,B,0,Samsung,6.5,256,12,Enhanced,499
R056,6,C,0,BrandX,6.0,128,18,Enhanced,799
R056,7,A,0,BrandY,5.5,64,12,Standard,899
R056,7,B,0,Samsung,6.1,128,18,Professional,499
R056,7,C,1,iPhone,6.5,64,24,Enhanced,499
R056,7,None,0,,,,,,
R056,8,A,0,BrandZ,6.0,128,24,Standard,799
R056,8,B,0,BrandY,6.5,256,24,Standard,899
R056,8,C,0,Samsung,6.1,128,24,Standard,499
R056,8,D,1,Samsung,6.1,256,12,Professional,799
R056,8,None,0,,,,,,
R056,9,A,0,BrandY,5.5,64,12,Professional,699
R056,9,B,0,BrandZ,5.5,64,12,Professional,699
R056,9,C,1,BrandY,5.5,256,12,Professional,699
R056,10,A,0,iPhone,6.5,128,24,Standard,799
R056,10,B,0,BrandZ,6.5,256,24,Enhanced,699
R056,10,C,1,BrandZ,6.5,64,24,Enhanced,599
R056,10,None,0,,,,,,
R056,11,A,0,BrandZ,6.1,256,24,Standard,599
R056,11,B,1,Samsung,5.5,64,12,Enhanced,599
R056,11,C,0,BrandY,6.5,256,24,Standard,799
R056,11,None,0,,,,,,
R056,12,A,0,BrandY,5.5,256,18,Standard,599
R056,12,B,0,BrandX,6.0,256,24,Standard,699
R056,12,C,1,BrandZ,6.1,256,12,Professional,599
R056,12,D,0,BrandZ,5.5,128,12,Enhanced,799
R057,1,A,0,BrandX,5.5,256,18,Professional,799
R057,1,B,1,BrandX,6.5,256,12,Standard,499
R057,1,C,0,BrandZ,6.5,128,12,Professional,599
R057,1,D,0,Samsung,6.1,256,18,Standard,699
R057,2,A,1,BrandZ,6.1,256,12,Standard,599
R057,2,B,0,BrandY,6.0,64,12,Professional,899
R057,2,C,0,BrandY,6.5,128,12,Standard,499
R057,3,A,0,BrandZ,6.1,64,12,Standard,799
R057,3,B,1,BrandZ,5.5,256,24,Enhanced,499
R057,3,C,0,BrandX,5.5,256,18,Standard,799
R057,3,None,0,,,,,,
R057,4,A,1,iPhone,6.1,64,24,Enhanced,699
R057,4,B,0,iPhone,6.5,128,18,Professional,699
R057,4,C,0,BrandY,6.0,64,24,Enhanced,599
R057,4,None,0,,,,,,
R057,5,A,1,BrandZ,5.5,256,18,Professional,799
R057,5,B,0,BrandY,5.5,64,24,Professional,899
R057,5,C,0,iPhone,6.1,64,18,Professional,899
R057,5,None,0,,,,,,
R057,6,A,1,Samsung,6.0,128,18,Standard,799
R057,6,B,0,BrandZ,5.5,128,12,Standard,599
R057,6,C,0,iPhone,5.5,256,12,Standard,799
R057,6,None,0,,,,,,
R057,7,A,0,BrandY,6.5,256,24,Enhanced,799
R057,7,B,0,iPhone,6.0,64,18,Standard,899
R057,7,C,1,BrandX,6.1,128,24,Standard,599
R057,8,A,1,iPhone,6.5,128,18,Standard,599
R057,8,B,0,BrandY,6.0,256,18,Standard,799
R057,8,C,0,BrandY,5.5,64,18,Professional,799
R057,8,None,0,,,,,,
R057,9,A,1,iPhone,6.0,128,24,Enhanced,599
R057,9,B,0,BrandZ,6.1,256,18,Professional,899
R057,9,C,0,BrandY,6.0,128,12,Professional,599
R057,10,A,0,BrandY,5.5,128,12,Professional,799
R057,10,B,0,iPhone,6.5,256,24,Professional,799
R057,10,C,1,BrandY,5.5,128,18,Professional,499
R057,10,None,0,,,,,,
R057,11,A,0,iPhone,6.1,64,18,Professional,599
R057,11,B,1,iPhone,6.0,64,12,Professional,699
R057,11,C,0,BrandX,6.0,64,18,Professional,699
R057,11,None,0,,,,,,
R057,12,A,1,BrandZ,6.0,64,24,Standard,699
R057,12,B,0,BrandZ,6.5,128,24,Standard,899
R057,12,C,0,BrandZ,6.1,64,18,Professional,899
R057,12,None,0,,,,,,
R058,1,A,1,BrandZ,6.1,256,18,Professional,599
R058,1,B,0,BrandX,6.1,256,24,Professional,899
R058,1,C,0,iPhone,5.5,128,18,Enhanced,899
R058,1,D,0,BrandZ,6.5,64,24,Professional,799
R058,1,None,0,,,,,,
R058,2,A,0,iPhone,6.5,128,18,Standard,899
R058,2,B,1,iPhone,6.5,128,24,Professional,799
R058,2,C,0,BrandY,6.0,256,24,Enhanced,899
R058,2,None,0,,,,,,
R058,3,A,0,BrandY,5.5,256,24,Enhanced,899
R058,3,B,1,iPhone,6.5,256,12,Professional,599
R058,3,C,0,BrandX,5.5,256,18,Standard,699
R058,3,None,0,,,,,,
R058,4,A,0,BrandX,6.0,256,18,Enhanced,699
R058,4,B,1,BrandX,6.0,256,18,Enhanced,899
R058,4,C,0,BrandY,6.0,64,18,Professional,699
R058,4,None,0,,,,,,
R058,5,A,1,BrandY,6.0,64,24,Professional,499
R058,5,B,0,BrandX,6.5,64,18,Standard,699
R058,5,C,0,Samsung,6.1,256,18,Standard,699
R058,5,None,0,,,,,,
R058,6,A,1,iPhone,6.0,256,12,Professional,799
R058,6,B,0,BrandX,6.1,64,24,Enhanced,899
R058,6,C,0,BrandX,6.5,256,18,Standard,899
R058,6,None,0,,,,,,
R058,7,A,0,BrandX,5.5,256,24,Professional,499
R058,7,B,1,iPhone,6.5,256,18,Standard,499
R058,7,C,0,Samsung,6.1,256,12,Enhanced,499
R058,7,None,0,,,,,,
R058,8,A,0,iPhone,6.0,256,12,Enhanced,899
R058,8,B,1,Samsung,6.5,128,24,Professional,499
R058,8,C,0,Samsung,6.5,128,18,Standard,499
R058,9,A,0,BrandX,5.5,64,18,Standard,799
R058,9,B,1,BrandY,5.5,256,24,Professional,799
R058,9,C,0,BrandZ,5.5,256,24,Standard,799
R058,9,None,0,,,,,,
R058,10,A,0,BrandY,6.0,64,18,Professional,799
R058,10,B,0,BrandY,5.5,128,24,Professional,799
R058,10,C,1,BrandY,6.5,128,18,Standard,599
R058,10,None,0,,,,,,
R058,11,A,0,BrandX,6.1,256,24,Enhanced,599
R058,11,B,0,BrandZ,6.0,128,24,Standard,499
R058,11,C,0,BrandY,6.1,64,12,Standard,499
R058,11,D,1,iPhone,6.0,128,18,Professional,599
R058,11,None,0,,,,,,
R058,12,A,0,BrandX,6.1,64,12,Standard,699
R058,12,B,0,BrandX,6.5,64,24,Standard,799
R058,12,C,1,BrandZ,6.0,256,12,Enhanced,699
R058,12,None,0,,,,,,
R059,1,A,0,BrandY,6.0,256,12,Standard,699
R059,1,B,0,BrandZ,6.0,128,18,Standard,499
R059,1,C,1,BrandZ,6.0,64,24,Professional,499
R059,1,None,0,,,,,,
R059,2,A,0,BrandX,5.5,64,18,Professional,499
R059,2,B,1,iPhone,6.0,128,18,Enhanced,599
R059,2,C,0,Samsung,6.5,128,12,Professional,599
R059,2,None,0,,,,,,
R059,3,A,0,BrandX,6.1,256,18,Professional,699
R059,3,B,1,BrandY,6.0,128,12,Professional,499
R059,3,C,0,BrandX,6.0,256,12,Professional,799
R059,3,D,0,BrandY,6.0,256,12,Enhanced,499
R059,3,None,0,,,,,,
R059,4,A,0,Samsung,6.5,256,24,Standard,899
R059,4,B,0,BrandZ,6.0,64,18,Standard,599
R059,4,C,1,Samsung,6.0,256,18,Standard,499
R059,4,None,0,,,,,,
R059,5,A,1,Samsung,6.1,256,18,Professional,599
R059,5,B,0,BrandZ,6.0,128,24,Enhanced,699
R059,5,C,0,BrandY,5.5,128,24,Professional,799
R059,5,None,0,,,,,,
R059,6,A,0,BrandZ,6.1,128,18,Professional,799
R059,6,B,0,BrandZ,5.5,64,18,Professional,899
R059,6,C,1,BrandY,5.5,64,24,Standard,799
R059,6,None,0,,,,,,
R059,7,A,0,Samsung,6.5,256,18,Standard,899
R059,7,B,0,BrandZ,6.0,64,12,Standard,499
R059,7,C,1,Samsung,6.1,128,24,Professional,499
R059,7,None,0,,,,,,
R059,8,A,0,BrandZ,6.5,128,24,Standard,699
R059,8,B,0,BrandZ,6.1,64,12,Professional,899
R059,8,C,0,BrandY,5.5,64,12,Standard,699
R059,8,D,1,BrandX,6.0,128,24,Standard,899
R059,9,A,1,Samsung,5.5,64,12,Professional,899
R059,9,B,0,Samsung,6.1,256,12,Standard,699
R059,9,C,0,Samsung,6.5,128,24,Professional,899
R059,9,None,0,,,,,,
R059,10,A,1,iPhone,5.5,64,18,Standard,599
R059,10,B,0,Samsung,5.5,64,12,Standard,799
R059,10,C,0,BrandY,6.5,256,12,Standard,499
R059,10,D,0,BrandZ,5.5,64,12,Enhanced,799
R059,10,None,0,,,,,,
R059,11,A,0,BrandZ,6.5,64,12,Professional,599
R059,11,B,0,iPhone,6.1,256,12,Enhanced,799
R059,11,C,1,BrandX,6.0,256,12,Professional,599
R059,11,None,0,,,,,,
R059,12,A,0,iPhone,6.1,64,24,Professional,799
R059,12,B,0,BrandZ,6.0,128,12,Professional,699
R059,12,C,0,Samsung,6.0,256,18,Enhanced,599
R059,12,None,1,,,,,,
R060,1,A,0,Samsung,6.5,64,12,Standard,799
R060,1,B,1,iPhone,6.0,128,12,Enhanced,699
R060,1,C,0,BrandZ,6.1,256,18,Enhanced,699
R060,1,None,0,,,,,,
R060,2,A,0,BrandY,5.5,128,12,Enhanced,899
R060,2,B,0,Samsung,6.5,64,24,Enhanced,699
R060,2,C,1,iPhone,6.0,256,24,Standard,799
R060,2,None,0,,,,,,
R060,3,A,0,Samsung,6.0,128,24,Professional,499
R060,3,B,1,BrandX,6.1,128,12,Professional,499
R060,3,C,0,Samsung,6.1,64,12,Standard,499
R060,3,None,0,,,,,,
R060,4,A,0,BrandX,5.5,128,18,Professional,699
R060,4,B,0,BrandX,6.1,128,12,Standard,699
R060,4,C,0,BrandY,5.5,64,18,Enhanced,799
R060,4,D,1,iPhone,5.5,64,24,Standard,499
R060,4,None,0,,,,,,
R060,5,A,0,iPhone,6.5,128,18,Standard,799
R060,5,B,1,Samsung,6.5,256,12,Professional,499
R060,5,C,0,BrandZ,5.5,256,24,Enhanced,799
R060,5,None,0,,,,,,
R060,6,A,0,BrandY,6.5,64,12,Standard,799
R060,6,B,0,Samsung,6.1,64,12,Enhanced,699
R060,6,C,1,BrandZ,6.1,128,18,Standard,799
R060,6,None,0,,,,,,
R060,7,A,0,BrandY,6.5,256,18,Professional,699
R060,7,B,1,BrandY,5.5,64,12,Professional,499
R060,7,C,0,BrandX,6.0,256,12,Professional,799
R060,7,None,0,,,,,,
R060,8,A,1,iPhone,6.1,256,12,Professional,599
R060,8,B,0,Samsung,6.5,64,12,Standard,699
R060,8,C,0,BrandY,6.5,128,12,Enhanced,699
R060,8,None,0,,,,,,
R060,9,A,0,BrandY,5.5,128,12,Standard,699
R060,9,B,0,BrandZ,6.0,256,24,Standard,899
R060,9,C,1,BrandX,5.5,128,12,Professional,499
R060,9,D,0,BrandX,6.0,64,18,Professional,899
R060,9,None,0,,,,,,
R060,10,A,0,Samsung,5.5,64,18,Professional,799
R060,10,B,1,iPhone,6.5,128,24,Professional,699
R060,10,C,0,iPhone,6.5,128,12,Standard,599
R060,10,D,0,BrandY,6.1,64,18,Enhanced,899
R060,10,None,0,,,,,,
R060,11,A,0,BrandZ,5.5,256,18,Standard,499
R060,11,B,1,BrandX,6.0,128,24,Standard,499
R060,11,C,0,Samsung,6.5,64,24,Enhanced,899
R060,12,A,0,BrandX,5.5,256,12,Standard,699
R060,12,B,0,BrandZ,6.5,64,12,Standard,799
R060,12,C,1,iPhone,6.1,256,24,Standard,499
R061,1,A,0,BrandZ,6.1,128,12,Professional,599
R061,1,B,0,iPhone,5.5,128,24,Standard,799
R061,1,C,1,BrandY,6.1,128,24,Standard,599
R061,1,D,0,Samsung,6.5,256,12,Enhanced,899
R061,1,None,0,,,,,,
R061,2,A,0,BrandZ,6.5,256,24,Standard,799
R061,2,B,0,BrandY,6.5,256,24,Standard,699
R061,2,C,1,iPhone,6.1,64,24,Standard,699
R061,3,A,1,iPhone,6.5,256,24,Standard,599
R061,3,B,0,BrandY,6.1,256,24,Professional,899
R061,3,C,0,Samsung,6.1,256,18,Enhanced,499
R061,3,D,0,BrandY,6.5,64,18,Professional,499
R061,4,A,0,BrandZ,6.0,256,18,Professional,799
R061,4,B,1,iPhone,6.1,128,24,Enhanced,599
R061,4,C,0,iPhone,6.5,64,12,Professional,699
R061,4,D,0,iPhone,6.5,64,12,Enhanced,899
R061,4,None,0,,,,,,
R061,5,A,0,BrandX,6.5,256,24,Professional,599
R061,5,B,1,BrandZ,5.5,128,12,Enhanced,799
R061,5,C,0,BrandY,6.0,256,18,Professional,899
R061,5,None,0,,,,,,
R061,6,A,0,BrandX,6.0,64,24,Enhanced,499
R061,6,B,1,Samsung,6.0,128,24,Enhanced,499
R061,6,C,0,BrandX,6.0,64,12,Enhanced,699
R061,6,None,0,,,,,,
R061,7,A,0,BrandX,6.1,128,18,Standard,699
R061,7,B,1,iPhone,5.5,128,18,Professional,499
R061,7,C,0,Samsung,6.1,128,12,Professional,799
R061,7,None,0,,,,,,
R061,8,A,0,BrandX,5.5,256,24,Professional,499
R061,8,B,0,BrandY,6.5,256,12,Standard,699
R061,8,C,1,iPhone,6.5,128,18,Professional,499
R061,8,None,0,,,,,,
R061,9,A,0,BrandZ,6.5,256,24,Professional,899
R061,9,B,1,Samsung,6.5,256,24,Professional,799
R061,9,C,0,BrandX,6.5,256,18,Professional,499
R061,9,None,0,,,,,,
R061,10,A,0,iPhone,6.5,128,12,Professional,799
R061,10,B,1,iPhone,6.1,64,12,Enhanced,499
R061,10,C,0,BrandY,5.5,64,24,Professional,899
R061,11,A,0,iPhone,6.1,128,18,Professional,499
R061,11,B,0,BrandY,6.5,64,12,Standard,899
R061,11,C,1,BrandZ,6.1,64,18,Professional,899
R061,11,None,0,,,,,,
R061,12,A,0,BrandZ,6.5,128,18,Enhanced,499
R061,12,B,0,BrandX,6.5,128,12,Standard,699
R061,12,C,1,BrandX,6.5,128,18,Enhanced,699
R061,12,None,0,,,,,,
R062,1,A,1,Samsung,6.0,128,18,Professional,699
R062,1,B,0,iPhone,5.5,128,24,Enhanced,899
R062,1,C,0,BrandZ,6.1,64,12,Standard,799
R062,1,D,0,Samsung,6.0,64,12,Standard,699
R062,1,None,0,,,,,,
R062,2,A,1,BrandY,6.0,128,24,Standard,799
R062,2,B,0,iPhone,5.5,64,12,Enhanced,499
R062,2,C,0,iPhone,6.1,256,18,Professional,899
R062,2,None,0,,,,,,
R062,3,A,0,BrandY,6.5,256,12,Standard,499
R062,3,B,0,Samsung,6.1,128,12,Enhanced,799
R062,3,C,1,Samsung,6.5,128,12,Professional,799
R062,3,D,0,iPhone,6.0,256,12,Standard,499
R062,3,None,0,,,,,,
R062,4,A,0,BrandZ,5.5,128,24,Enhanced,599
R062,4,B,1,BrandX,6.1,256,12,Enhanced,599
R062,4,C,0,iPhone,6.0,256,18,Enhanced,699
R062,4,D,0,BrandX,5.5,64,24,Enhanced,699
R062,4,None,0,,,,,,
R062,5,A,0,Samsung,6.5,128,24,Professional,799
R062,5,B,0,BrandZ,5.5,128,18,Enhanced,599
R062,5,C,1,Samsung,6.1,256,24,Professional,599
R062,5,None,0,,,,,,
R062,6,A,0,iPhone,6.5,128,24,Standard,899
R062,6,B,1,iPhone,5.5,256,18,Standard,499
R062,6,C,0,BrandX,6.1,256,24,Standard,499
R062,6,None,0,,,,,,
R062,7,A,0,BrandX,6.0,128,12,Standard,499
