respondent_id,task_id,alternative_id,chosen,Color,Fit,Material,Design Placement
40,2,1,1,Black,Slim,Performance Mesh,Back Print
40,2,2,0,Black,Slim,Tri-Blend,Back Print
40,2,3,0,White,Regular,100% Cotton,Small Logo
40,3,1,0,Tie-Dye,Slim,Tri-Blend,Full Front
40,3,2,0,Tie-Dye,Regular,100% Cotton,Full Front
40,3,3,1,Black,Slim,Performance Mesh,Back Print
40,4,1,0,Black,Regular,100% Cotton,Small Logo
40,4,2,0,White,Oversized,Tri-Blend,Back Print
40,4,3,1,Black,Regular,Performance Mesh,Small Logo
40,5,1,0,Tie-Dye,Oversized,100% Cotton,Full Front
40,5,2,1,White,Slim,100% Cotton,Small Logo
40,5,3,0,White,Oversized,100% Cotton,Small Logo
40,6,1,1,Black,Regular,Performance Mesh,Small Logo
40,6,2,0,Black,Oversized,100% Cotton,Back Print
40,6,3,0,Black,Slim,Tri-Blend,Full Front
40,7,1,0,Black,Oversized,Performance Mesh,Small Logo
40,7,2,1,White,Slim,Performance Mesh,Full Front
40,7,3,0,Tie-Dye,Oversized,Performance Mesh,Back Print
40,8,1,1,White,Slim,100% Cotton,Back Print
40,8,2,0,White,Regular,Tri-Blend,Small Logo
40,8,3,0,White,Regular,Tri-Blend,Back Print
41,1,1,0,Black,Slim,Tri-Blend,Full Front
41,1,2,1,White,Slim,Tri-Blend,Back Print
41,1,3,0,Tie-Dye,Slim,Tri-Blend,Small Logo
41,2,1,1,Black,Regular,Tri-Blend,Back Print
41,2,2,0,Tie-Dye,Regular,100% Cotton,Full Front
41,2,3,0,White,Regular,100% Cotton,Small Logo
41,3,1,0,White,Slim,Tri-Blend,Full Front
41,3,2,0,White,Slim,Performance Mesh,Full Front
41,3,3,1,Black,Regular,Performance Mesh,Back Print
41,4,1,0,Black,Slim,100% Cotton,Full Front
41,4,2,0,Tie-Dye,Regular,Performance Mesh,Small Logo
41,4,3,1,White,Slim,Tri-Blend,Back Print
41,5,1,1,Tie-Dye,Oversized,100% Cotton,Small Logo
41,5,2,0,Black,Regular,Performance Mesh,Full Front
41,5,3,0,Tie-Dye,Regular,100% Cotton,Small Logo
41,6,1,0,White,Slim,Performance Mesh,Small Logo
41,6,2,0,White,Regular,Performance Mesh,Back Print
41,6,3,1,White,Oversized,Performance Mesh,Full Front
41,7,1,0,Tie-Dye,Regular,Performance Mesh,Small Logo
41,7,2,0,White,Slim,Performance Mesh,Small Logo
41,7,3,1,White,Regular,Performance Mesh,Back Print
41,8,1,0,Black,Regular,Tri-Blend,Small Logo
41,8,2,0,Black,Oversized,Performance Mesh,Full Front
41,8,3,1,Tie-Dye,Oversized,100% Cotton,Full Front
42,1,1,1,White,Slim,Tri-Blend,Full Front
42,1,2,0,White,Slim,100% Cotton,Back Print
42,1,3,0,White,Oversized,100% Cotton,Back Print
42,2,1,0,Black,Oversized,100% Cotton,Small Logo
42,2,2,1,Black,Regular,Performance Mesh,Small Logo
42,2,3,0,White,Regular,Performance Mesh,Full Front
42,3,1,1,Black,Slim,100% Cotton,Back Print
42,3,2,0,Tie-Dye,Slim,Tri-Blend,Full Front
42,3,3,0,Black,Slim,Performance Mesh,Full Front
42,4,1,0,Tie-Dye,Oversized,100% Cotton,Full Front
42,4,2,1,Black,Slim,Tri-Blend,Back Print
42,4,3,0,Black,Slim,Performance Mesh,Small Logo
42,5,1,1,Tie-Dye,Oversized,100% Cotton,Full Front
42,5,2,0,White,Regular,100% Cotton,Full Front
42,5,3,0,Black,Slim,100% Cotton,Full Front
42,6,1,1,White,Regular,Performance Mesh,Small Logo
42,6,2,0,Black,Slim,Tri-Blend,Back Print
42,6,3,0,White,Oversized,Tri-Blend,Full Front
42,7,1,1,Tie-Dye,Oversized,Tri-Blend,Small Logo
42,7,2,0,Black,Regular,Performance Mesh,Small Logo
42,7,3,0,Black,Oversized,Performance Mesh,Full Front
42,8,1,0,White,Oversized,100% Cotton,Full Front
42,8,2,1,White,Oversized,100% Cotton,Back Print
42,8,3,0,Tie-Dye,Slim,Tri-Blend,Back Print
43,1,1,0,Tie-Dye,Oversized,Performance Mesh,Back Print
43,1,2,1,Black,Regular,Performance Mesh,Small Logo
43,1,3,0,White,Regular,Performance Mesh,Full Front
43,2,1,1,Black,Regular,100% Cotton,Small Logo
43,2,2,0,White,Slim,Performance Mesh,Small Logo
43,2,3,0,White,Slim,Tri-Blend,Small Logo
43,3,1,0,Black,Slim,100% Cotton,Small Logo
43,3,2,1,Tie-Dye,Slim,Tri-Blend,Back Print
43,3,3,0,White,Oversized,100% Cotton,Back Print
43,4,1,1,Black,Regular,Performance Mesh,Small Logo
43,4,2,0,Black,Regular,100% Cotton,Back Print
43,4,3,0,Black,Oversized,Tri-Blend,Small Logo
43,5,1,1,White,Slim,Performance Mesh,Full Front
43,5,2,0,Black,Regular,Performance Mesh,Full Front
43,5,3,0,Tie-Dye,Slim,Performance Mesh,Back Print
43,6,1,0,Tie-Dye,Slim,Tri-Blend,Back Print
43,6,2,0,Black,Oversized,100% Cotton,Full Front
43,6,3,1,White,Oversized,Tri-Blend,Full Front
43,7,1,0,White,Regular,Tri-Blend,Small Logo
43,7,2,1,Black,Oversized,100% Cotton,Full Front
43,7,3,0,Tie-Dye,Slim,100% Cotton,Full Front
43,8,1,0,White,Oversized,100% Cotton,Small Logo
43,8,2,0,Black,Regular,100% Cotton,Small Logo
43,8,3,1,White,Oversized,100% Cotton,Small Logo
44,1,1,0,Tie-Dye,Slim,Tri-Blend,Back Print
44,1,2,1,Black,Slim,Performance Mesh,Full Front
44,1,3,0,Tie-Dye,Slim,Performance Mesh,Small Logo
44,2,1,0,White,Slim,Performance Mesh,Small Logo
44,2,2,1,Tie-Dye,Slim,100% Cotton,Full Front
44,2,3,0,Black,Slim,Performance Mesh,Back Print
44,3,1,1,White,Slim,100% Cotton,Full Front
44,3,2,0,Tie-Dye,Slim,100% Cotton,Small Logo
44,3,3,0,Black,Slim,100% Cotton,Back Print
44,4,1,0,White,Regular,Tri-Blend,Small Logo
44,4,2,0,Black,Regular,Tri-Blend,Small Logo
44,4,3,1,White,Oversized,Tri-Blend,Full Front
44,5,1,0,White,Slim,Performance Mesh,Full Front
44,5,2,0,White,Oversized,Performance Mesh,Full Front
44,5,3,1,White,Oversized,Tri-Blend,Full Front
44,6,1,1,Black,Oversized,100% Cotton,Small Logo
44,6,2,0,White,Slim,Tri-Blend,Back Print
44,6,3,0,Black,Regular,Performance Mesh,Small Logo
44,7,1,0,Tie-Dye,Slim,100% Cotton,Back Print
44,7,2,0,White,Slim,Performance Mesh,Small Logo
44,7,3,1,White,Regular,Tri-Blend,Full Front
44,8,1,1,Black,Oversized,Tri-Blend,Back Print
44,8,2,0,Tie-Dye,Slim,Performance Mesh,Small Logo
44,8,3,0,White,Slim,100% Cotton,Back Print
45,1,1,0,Tie-Dye,Regular,100% Cotton,Full Front
45,1,2,1,Tie-Dye,Oversized,Tri-Blend,Small Logo
45,1,3,0,White,Slim,Performance Mesh,Small Logo
45,2,1,1,Tie-Dye,Oversized,Tri-Blend,Back Print
45,2,2,0,Black,Regular,100% Cotton,Full Front
45,2,3,0,White,Regular,Performance Mesh,Small Logo
45,3,1,1,White,Regular,Tri-Blend,Back Print
45,3,2,0,White,Regular,100% Cotton,Small Logo
45,3,3,0,Black,Regular,Performance Mesh,Full Front
45,4,1,1,White,Oversized,Tri-Blend,Back Print
45,4,2,0,Black,Slim,Tri-Blend,Small Logo
45,4,3,0,Tie-Dye,Slim,Tri-Blend,Small Logo
45,5,1,0,White,Slim,Performance Mesh,Back Print
45,5,2,0,Black,Slim,100% Cotton,Small Logo
45,5,3,1,White,Slim,100% Cotton,Full Front
45,6,1,1,Black,Regular,Tri-Blend,Full Front
45,6,2,0,White,Slim,100% Cotton,Full Front
45,6,3,0,Black,Regular,100% Cotton,Full Front
45,7,1,0,White,Oversized,100% Cotton,Full Front
45,7,2,0,White,Regular,Performance Mesh,Full Front
45,7,3,1,Black,Oversized,100% Cotton,Full Front
45,8,1,0,Black,Regular,Tri-Blend,Small Logo
45,8,2,0,Black,Regular,Tri-Blend,Small Logo
45,8,3,1,Tie-Dye,Slim,Performance Mesh,Full Front
46,1,1,1,Tie-Dye,Regular,Performance Mesh,Full Front
46,1,2,0,Black,Oversized,Performance Mesh,Small Logo
46,1,3,0,White,Slim,Tri-Blend,Small Logo
46,2,1,0,Tie-Dye,Regular,Tri-Blend,Small Logo
46,2,2,0,White,Regular,Tri-Blend,Full Front
46,2,3,1,Tie-Dye,Oversized,Tri-Blend,Full Front
46,3,1,1,Tie-Dye,Oversized,Performance Mesh,Back Print
46,3,2,0,Black,Oversized,100% Cotton,Full Front
46,3,3,0,Black,Regular,Tri-Blend,Full Front
46,4,1,0,White,Oversized,Performance Mesh,Full Front
46,4,2,0,White,Regular,100% Cotton,Small Logo
46,4,3,1,White,Oversized,100% Cotton,Back Print
46,5,1,0,Black,Regular,Performance Mesh,Full Front
46,5,2,0,Tie-Dye,Regular,100% Cotton,Full Front
46,5,3,1,White,Oversized,Performance Mesh,Full Front
46,6,1,0,Black,Oversized,Performance Mesh,Small Logo
46,6,2,0,White,Slim,Performance Mesh,Full Front
46,6,3,1,Tie-Dye,Oversized,Performance Mesh,Back Print
46,7,1,0,Tie-Dye,Oversized,100% Cotton,Full Front
46,7,2,0,Black,Slim,100% Cotton,Full Front
46,7,3,1,Tie-Dye,Slim,Tri-Blend,Full Front
46,8,1,0,Tie-Dye,Regular,100% Cotton,Full Front
46,8,2,1,Black,Oversized,100% Cotton,Full Front
46,8,3,0,Tie-Dye,Oversized,100% Cotton,Full Front
47,1,1,1,Black,Oversized,100% Cotton,Small Logo
47,1,2,0,White,Oversized,100% Cotton,Small Logo
47,1,3,0,White,Slim,Performance Mesh,Small Logo
47,2,1,1,Tie-Dye,Regular,Tri-Blend,Full Front
47,2,2,0,Tie-Dye,Slim,Performance Mesh,Small Logo
47,2,3,0,White,Slim,Performance Mesh,Full Front
47,3,1,1,White,Oversized,Tri-Blend,Small Logo
47,3,2,0,Tie-Dye,Oversized,Performance Mesh,Back Print
47,3,3,0,Tie-Dye,Oversized,100% Cotton,Small Logo
47,4,1,1,Black,Slim,Tri-Blend,Full Front
47,4,2,0,Black,Slim,Performance Mesh,Back Print
47,4,3,0,Black,Regular,Performance Mesh,Full Front
47,5,1,0,White,Oversized,100% Cotton,Small Logo
47,5,2,0,White,Oversized,100% Cotton,Small Logo
47,5,3,1,Tie-Dye,Regular,100% Cotton,Full Front
47,6,1,0,White,Oversized,100% Cotton,Back Print
47,6,2,1,Black,Regular,Performance Mesh,Back Print
47,6,3,0,Tie-Dye,Oversized,100% Cotton,Small Logo
47,7,1,0,Tie-Dye,Oversized,Performance Mesh,Back Print
47,7,2,1,Black,Regular,Tri-Blend,Full Front
47,7,3,0,White,Oversized,Performance Mesh,Small Logo
47,8,1,0,Black,Oversized,Tri-Blend,Small Logo
47,8,2,1,Tie-Dye,Slim,Tri-Blend,Full Front
47,8,3,0,Black,Slim,Tri-Blend,Back Print
48,1,1,0,White,Oversized,100% Cotton,Back Print
48,1,2,0,Black,Regular,Performance Mesh,Small Logo
48,1,3,1,Tie-Dye,Regular,100% Cotton,Back Print
48,2,1,0,Black,Oversized,100% Cotton,Small Logo
48,2,2,0,Tie-Dye,Regular,Performance Mesh,Small Logo
48,2,3,1,White,Regular,100% Cotton,Small Logo
48,3,1,0,Tie-Dye,Slim,Performance Mesh,Full Front
48,3,2,1,Tie-Dye,Regular,Performance Mesh,Full Front
48,3,3,0,Tie-Dye,Slim,Tri-Blend,Small Logo
48,4,1,0,White,Regular,Performance Mesh,Small Logo
48,4,2,0,Black,Regular,Performance Mesh,Back Print
48,4,3,1,White,Slim,100% Cotton,Full Front
48,5,1,0,Tie-Dye,Slim,Performance Mesh,Full Front
48,5,2,1,White,Slim,Tri-Blend,Full Front
48,5,3,0,White,Oversized,Performance Mesh,Small Logo
48,6,1,1,Black,Slim,100% Cotton,Small Logo
48,6,2,0,Black,Oversized,100% Cotton,Small Logo
48,6,3,0,White,Slim,100% Cotton,Back Print
48,7,1,1,Black,Regular,Tri-Blend,Small Logo
48,7,2,0,Black,Oversized,Performance Mesh,Full Front
48,7,3,0,Black,Slim,Performance Mesh,Full Front
48,8,1,0,Tie-Dye,Slim,100% Cotton,Back Print
48,8,2,1,Tie-Dye,Regular,Tri-Blend,Small Logo
48,8,3,0,Tie-Dye,Regular,100% Cotton,Small Logo
49,1,1,1,White,Slim,Tri-Blend,Full Front
49,1,2,0,White,Regular,100% Cotton,Small Logo
49,1,3,0,White,Slim,100% Cotton,Small Logo
49,2,1,0,Tie-Dye,Regular,100% Cotton,Small Logo
49,2,2,0,Tie-Dye,Slim,Performance Mesh,Small Logo
49,2,3,1,Black,Oversized,Performance Mesh,Small Logo
49,3,1,0,Tie-Dye,Slim,100% Cotton,Back Print
49,3,2,0,Tie-Dye,Oversized,100% Cotton,Back Print
49,3,3,1,Black,Regular,Tri-Blend,Full Front
49,4,1,0,White,Regular,100% Cotton,Back Print
49,4,2,0,Tie-Dye,Slim,Tri-Blend,Full Front
49,4,3,1,Black,Slim,Performance Mesh,Small Logo
49,5,1,1,Tie-Dye,Oversized,Performance Mesh,Full Front
49,5,2,0,White,Slim,Performance Mesh,Full Front
49,5,3,0,Black,Slim,100% Cotton,Full Front
49,6,1,1,Tie-Dye,Regular,100% Cotton,Small Logo
49,6,2,0,Tie-Dye,Slim,100% Cotton,Full Front
49,6,3,0,Tie-Dye,Slim,Performance Mesh,Full Front
49,7,1,1,Tie-Dye,Regular,Performance Mesh,Small Logo
49,7,2,0,Black,Slim,Performance Mesh,Small Logo
49,7,3,0,Black,Regular,100% Cotton,Small Logo
49,8,1,1,Black,Oversized,Tri-Blend,Back Print
49,8,2,0,Tie-Dye,Slim,100% Cotton,Small Logo
49,8,3,0,Tie-Dye,Oversized,Tri-Blend,Full Front
50,1,1,0,Black,Slim,100% Cotton,Back Print
50,1,2,1,Black,Slim,100% Cotton,Full Front
50,1,3,0,Tie-Dye,Slim,Tri-Blend,Small Logo
50,2,1,0,Tie-Dye,Slim,Tri-Blend,Full Front
50,2,2,1,Black,Slim,100% Cotton,Full Front
50,2,3,0,White,Slim,Performance Mesh,Back Print
50,3,1,1,White,Slim,100% Cotton,Small Logo
50,3,2,0,Tie-Dye,Slim,Performance Mesh,Small Logo
50,3,3,0,Tie-Dye,Regular,100% Cotton,Full Front
50,4,1,0,Black,Oversized,Performance Mesh,Full Front
50,4,2,1,Black,Regular,100% Cotton,Small Logo
50,4,3,0,Tie-Dye,Regular,100% Cotton,Full Front
50,5,1,0,Tie-Dye,Slim,Tri-Blend,Small Logo
50,5,2,1,White,Slim,Tri-Blend,Full Front
50,5,3,0,Black,Regular,Performance Mesh,Back Print
50,6,1,0,Tie-Dye,Oversized,Performance Mesh,Small Logo
50,6,2,1,Black,Oversized,100% Cotton,Full Front
50,6,3,0,Black,Oversized,Tri-Blend,Full Front
50,7,1,1,Black,Slim,100% Cotton,Small Logo
50,7,2,0,White,Regular,100% Cotton,Small Logo
50,7,3,0,Tie-Dye,Regular,Tri-Blend,Back Print
50,8,1,1,Black,Regular,Tri-Blend,Back Print
50,8,2,0,Tie-Dye,Regular,Performance Mesh,Full Front
50,8,3,0,White,Slim,Performance Mesh,Small Logo
51,1,1,0,Black,Oversized,Tri-Blend,Back Print
51,1,2,0,Tie-Dye,Regular,Tri-Blend,Full Front
51,1,3,1,Tie-Dye,Slim,Performance Mesh,Full Front
51,2,1,0,Tie-Dye,Slim,Tri-Blend,Back Print
51,2,2,0,Black,Slim,100% Cotton,Back Print
51,2,3,1,Tie-Dye,Slim,Tri-Blend,Back Print
51,3,1,0,Black,Slim,Tri-Blend,Small Logo
51,3,2,0,White,Oversized,100% Cotton,Full Front
51,3,3,1,Tie-Dye,Regular,100% Cotton,Small Logo
51,4,1,0,Tie-Dye,Regular,Tri-Blend,Back Print
51,4,2,1,Tie-Dye,Slim,100% Cotton,Full Front
51,4,3,0,Black,Regular,100% Cotton,Small Logo
51,5,1,1,Tie-Dye,Oversized,100% Cotton,Back Print
51,5,2,0,Tie-Dye,Slim,Performance Mesh,Full Front
51,5,3,0,Black,Regular,Performance Mesh,Back Print
51,6,1,1,Tie-Dye,Oversized,100% Cotton,Small Logo
51,6,2,0,Tie-Dye,Slim,Tri-Blend,Small Logo
51,6,3,0,White,Oversized,100% Cotton,Small Logo
51,7,1,1,White,Oversized,100% Cotton,Back Print
51,7,2,0,Tie-Dye,Slim,Performance Mesh,Full Front
51,7,3,0,Black,Oversized,Performance Mesh,Small Logo
51,8,1,1,Black,Oversized,100% Cotton,Full Front
51,8,2,0,Black,Slim,Performance Mesh,Back Print
51,8,3,0,White,Slim,100% Cotton,Full Front
52,1,1,0,White,Slim,Performance Mesh,Full Front
52,1,2,0,Black,Slim,100% Cotton,Small Logo
52,1,3,1,Black,Slim,Performance Mesh,Small Logo
52,2,1,0,Black,Regular,100% Cotton,Full Front
52,2,2,1,White,Oversized,Tri-Blend,Back Print
52,2,3,0,Black,Slim,100% Cotton,Small Logo
52,3,1,0,White,Regular,Tri-Blend,Full Front
52,3,2,1,Black,Regular,Tri-Blend,Full Front
52,3,3,0,Black,Slim,100% Cotton,Small Logo
52,4,1,0,Black,Regular,100% Cotton,Small Logo
52,4,2,0,Black,Slim,Tri-Blend,Small Logo
52,4,3,1,Black,Oversized,100% Cotton,Full Front
52,5,1,0,Tie-Dye,Regular,Performance Mesh,Back Print
52,5,2,0,White,Oversized,Performance Mesh,Full Front
52,5,3,1,Tie-Dye,Regular,Tri-Blend,Full Front
52,6,1,1,Tie-Dye,Slim,100% Cotton,Full Front
52,6,2,0,Tie-Dye,Regular,Tri-Blend,Back Print
52,6,3,0,Black,Regular,Performance Mesh,Full Front
52,7,1,0,Tie-Dye,Regular,Tri-Blend,Small Logo
52,7,2,1,Black,Slim,Tri-Blend,Back Print
52,7,3,0,Black,Regular,Tri-Blend,Back Print
52,8,1,0,White,Slim,100% Cotton,Back Print
52,8,2,0,White,Slim,Performance Mesh,Small Logo
52,8,3,1,White,Slim,100% Cotton,Full Front
53,1,1,0,Black,Regular,Tri-Blend,Back Print
53,1,2,0,White,Slim,Performance Mesh,Small Logo
53,1,3,1,Tie-Dye,Regular,Tri-Blend,Back Print
53,2,1,0,Black,Oversized,100% Cotton,Full Front
53,2,2,0,Tie-Dye,Oversized,100% Cotton,Full Front
53,2,3,1,White,Oversized,Tri-Blend,Back Print
53,3,1,1,White,Regular,Tri-Blend,Full Front
53,3,2,0,Tie-Dye,Oversized,Tri-Blend,Small Logo
53,3,3,0,Black,Oversized,Tri-Blend,Small Logo
53,4,1,0,Black,Slim,Performance Mesh,Full Front
53,4,2,0,Tie-Dye,Regular,100% Cotton,Full Front
53,4,3,1,White,Slim,100% Cotton,Small Logo
53,5,1,1,White,Oversized,Performance Mesh,Back Print
53,5,2,0,Tie-Dye,Regular,Tri-Blend,Small Logo
53,5,3,0,Black,Oversized,Performance Mesh,Full Front
53,6,1,0,Tie-Dye,Regular,100% Cotton,Back Print
53,6,2,1,White,Slim,Tri-Blend,Full Front
53,6,3,0,Black,Regular,Performance Mesh,Small Logo
53,7,1,0,White,Oversized,Performance Mesh,Back Print
53,7,2,0,Tie-Dye,Regular,Tri-Blend,Full Front
53,7,3,1,Black,Oversized,100% Cotton,Full Front
53,8,1,1,White,Slim,Performance Mesh,Back Print
53,8,2,0,Black,Slim,Tri-Blend,Full Front
53,8,3,0,Tie-Dye,Slim,Tri-Blend,Small Logo
54,1,1,0,White,Regular,Performance Mesh,Full Front
54,1,2,0,Black,Regular,Performance Mesh,Back Print
54,1,3,1,White,Regular,Tri-Blend,Full Front
54,2,1,0,Tie-Dye,Slim,Performance Mesh,Back Print
54,2,2,0,White,Oversized,Tri-Blend,Full Front
54,2,3,1,Black,Slim,100% Cotton,Full Front
54,3,1,0,Black,Oversized,100% Cotton,Back Print
54,3,2,0,White,Regular,100% Cotton,Small Logo
54,3,3,1,Tie-Dye,Oversized,100% Cotton,Back Print
54,4,1,0,White,Regular,Performance Mesh,Full Front
54,4,2,0,White,Slim,Performance Mesh,Small Logo
54,4,3,1,Black,Oversized,Tri-Blend,Small Logo
54,5,1,1,Black,Oversized,Tri-Blend,Small Logo
54,5,2,0,Black,Oversized,100% Cotton,Small Logo
54,5,3,0,Tie-Dye,Regular,100% Cotton,Back Print
54,6,1,0,White,Oversized,Performance Mesh,Back Print
54,6,2,0,Black,Slim,Tri-Blend,Small Logo
54,6,3,1,Tie-Dye,Slim,100% Cotton,Back Print
54,7,1,0,White,Oversized,Tri-Blend,Full Front
54,7,2,0,Tie-Dye,Regular,100% Cotton,Back Print
54,7,3,1,Tie-Dye,Slim,Tri-Blend,Full Front
54,8,1,1,Black,Oversized,Tri-Blend,Full Front
54,8,2,0,Black,Slim,100% Cotton,Back Print
54,8,3,0,Black,Slim,Performance Mesh,Full Front
55,1,1,0,White,Oversized,Tri-Blend,Small Logo
55,1,2,0,White,Slim,Tri-Blend,Back Print
55,1,3,1,Tie-Dye,Oversized,Tri-Blend,Small Logo
55,2,1,0,White,Oversized,Performance Mesh,Small Logo
55,2,2,1,White,Oversized,Performance Mesh,Full Front
55,2,3,0,Tie-Dye,Slim,Performance Mesh,Full Front
55,3,1,1,White,Slim,Performance Mesh,Back Print
55,3,2,0,Black,Slim,Tri-Blend,Full Front
55,3,3,0,Black,Slim,Tri-Blend,Full Front
55,4,1,0,White,Slim,100% Cotton,Full Front
55,4,2,0,Black,Slim,Performance Mesh,Full Front
55,4,3,1,White,Regular,100% Cotton,Full Front
55,5,1,0,Tie-Dye,Oversized,100% Cotton,Full Front
55,5,2,1,Black,Oversized,Tri-Blend,Back Print
55,5,3,0,Black,Oversized,Tri-Blend,Small Logo
55,6,1,0,Black,Slim,Performance Mesh,Small Logo
55,6,2,1,White,Regular,100% Cotton,Small Logo
55,6,3,0,Tie-Dye,Slim,100% Cotton,Back Print
55,7,1,0,White,Slim,Performance Mesh,Back Print
55,7,2,1,Tie-Dye,Regular,Performance Mesh,Back Print
55,7,3,0,Tie-Dye,Slim,Tri-Blend,Full Front
55,8,1,0,Black,Slim,100% Cotton,Back Print
55,8,2,0,Black,Oversized,100% Cotton,Back Print
55,8,3,1,White,Oversized,Tri-Blend,Small Logo
56,1,1,0,Black,Oversized,100% Cotton,Back Print
56,1,2,0,Black,Slim,Tri-Blend,Back Print
56,1,3,1,Tie-Dye,Oversized,Tri-Blend,Back Print
56,2,1,1,Black,Slim,Performance Mesh,Full Front
56,2,2,0,Tie-Dye,Slim,Performance Mesh,Back Print
56,2,3,0,Black,Slim,100% Cotton,Small Logo
56,3,1,1,Tie-Dye,Regular,Tri-Blend,Small Logo
56,3,2,0,Tie-Dye,Regular,100% Cotton,Full Front
56,3,3,0,Black,Oversized,100% Cotton,Back Print
56,4,1,0,White,Slim,Performance Mesh,Full Front
56,4,2,1,White,Oversized,100% Cotton,Small Logo
56,4,3,0,Black,Slim,100% Cotton,Small Logo
56,5,1,1,White,Slim,100% Cotton,Full Front
56,5,2,0,Black,Regular,100% Cotton,Small Logo
56,5,3,0,White,Slim,Performance Mesh,Full Front
56,6,1,0,Tie-Dye,Oversized,100% Cotton,Back Print
56,6,2,0,Black,Oversized,100% Cotton,Back Print
56,6,3,1,Black,Regular,Performance Mesh,Full Front
56,7,1,1,Black,Oversized,Tri-Blend,Back Print
56,7,2,0,White,Oversized,Tri-Blend,Small Logo
56,7,3,0,Tie-Dye,Regular,100% Cotton,Full Front
56,8,1,0,White,Slim,100% Cotton,Small Logo
56,8,2,0,White,Oversized,Tri-Blend,Back Print
56,8,3,1,White,Slim,Performance Mesh,Full Front
57,1,1,0,Black,Slim,Performance Mesh,Full Front
57,1,2,0,Tie-Dye,Regular,Performance Mesh,Small Logo
57,1,3,1,White,Regular,Performance Mesh,Small Logo
57,2,1,1,Black,Slim,100% Cotton,Full Front
57,2,2,0,Tie-Dye,Regular,Performance Mesh,Small Logo
57,2,3,0,Black,Slim,Tri-Blend,Back Print
57,3,1,1,Tie-Dye,Slim,100% Cotton,Small Logo
57,3,2,0,Black,Oversized,Tri-Blend,Full Front
57,3,3,0,Black,Slim,Tri-Blend,Small Logo
57,4,1,0,White,Slim,Tri-Blend,Back Print
57,4,2,1,Tie-Dye,Slim,100% Cotton,Back Print
57,4,3,0,Black,Slim,100% Cotton,Small Logo
57,5,1,0,Tie-Dye,Regular,100% Cotton,Full Front
57,5,2,0,White,Oversized,Tri-Blend,Back Print
57,5,3,1,Black,Regular,Tri-Blend,Small Logo
57,6,1,0,Black,Oversized,Tri-Blend,Small Logo
57,6,2,0,Tie-Dye,Regular,Tri-Blend,Small Logo
57,6,3,1,Black,Regular,Tri-Blend,Back Print
57,7,1,0,White,Oversized,100% Cotton,Full Front
57,7,2,0,Black,Regular,Tri-Blend,Full Front
57,7,3,1,White,Regular,Tri-Blend,Small Logo
57,8,1,0,Tie-Dye,Slim,100% Cotton,Back Print
57,8,2,0,White,Oversized,Performance Mesh,Small Logo
57,8,3,1,Black,Oversized,Performance Mesh,Full Front
58,1,1,1,White,Regular,Performance Mesh,Small Logo
58,1,2,0,White,Slim,100% Cotton,Back Print
58,1,3,0,Tie-Dye,Regular,Performance Mesh,Small Logo
58,2,1,0,Black,Slim,Tri-Blend,Back Print
58,2,2,1,White,Regular,100% Cotton,Full Front
58,2,3,0,Tie-Dye,Oversized,100% Cotton,Full Front
58,3,1,0,Tie-Dye,Regular,100% Cotton,Small Logo
58,3,2,0,Tie-Dye,Regular,100% Cotton,Small Logo
58,3,3,1,White,Oversized,Tri-Blend,Back Print
58,4,1,0,Tie-Dye,Regular,100% Cotton,Small Logo
58,4,2,0,Black,Slim,Tri-Blend,Small Logo
58,4,3,1,Tie-Dye,Oversized,100% Cotton,Back Print
58,5,1,0,Tie-Dye,Regular,Performance Mesh,Full Front
58,5,2,0,Tie-Dye,Regular,Tri-Blend,Small Logo
58,5,3,1,Tie-Dye,Regular,Tri-Blend,Full Front
58,6,1,1,Tie-Dye,Oversized,Performance Mesh,Back Print
58,6,2,0,White,Regular,Performance Mesh,Back Print
58,6,3,0,Tie-Dye,Oversized,Performance Mesh,Back Print
58,7,1,0,White,Regular,100% Cotton,Full Front
58,7,2,1,Tie-Dye,Oversized,Tri-Blend,Full Front
58,7,3,0,Tie-Dye,Regular,Performance Mesh,Small Logo
58,8,1,0,Black,Slim,100% Cotton,Small Logo
58,8,2,1,Black,Regular,Tri-Blend,Back Print
58,8,3,0,Black,Slim,Performance Mesh,Full Front
59,1,1,0,Tie-Dye,Slim,Tri-Blend,Small Logo
59,1,2,0,White,Slim,Performance Mesh,Back Print
59,1,3,1,Black,Oversized,100% Cotton,Small Logo
59,2,1,0,Tie-Dye,Slim,Performance Mesh,Back Print
59,2,2,0,White,Regular,100% Cotton,Back Print
59,2,3,1,Tie-Dye,Oversized,100% Cotton,Small Logo
59,3,1,1,White,Regular,Tri-Blend,Small Logo
59,3,2,0,White,Slim,100% Cotton,Full Front
59,3,3,0,Black,Slim,Tri-Blend,Full Front
59,4,1,0,Black,Oversized,Tri-Blend,Back Print
59,4,2,1,White,Oversized,Performance Mesh,Back Print
59,4,3,0,Black,Oversized,Tri-Blend,Small Logo
59,5,1,1,Tie-Dye,Regular,Performance Mesh,Full Front
59,5,2,0,Tie-Dye,Oversized,Tri-Blend,Full Front
59,5,3,0,Black,Slim,Tri-Blend,Full Front
59,6,1,0,White,Oversized,100% Cotton,Small Logo
59,6,2,1,Tie-Dye,Oversized,Performance Mesh,Small Logo
59,6,3,0,White,Slim,100% Cotton,Full Front
59,7,1,0,Black,Oversized,Tri-Blend,Full Front
